Geneid	Sample1-1	Sample1-2	Sample1-5	Sample1-7	Sample1-9
RGna_RS00300	14.922019656989667	23.469001307191224	27.741914832321463	35.504167842922634	123.15232047391538
RGna_RS00305	7.674181537880399	8.358822383383176	12.194248277943501	17.319106264840308	56.20798216501779
RGna_RS00310	14.922019656989667	45.009043602832485	34.143895178241806	70.14238037260326	201.4645652880975
RGna_RS00315	22.596201194870066	49.50994796311573	40.85073173111073	58.88496130045705	183.14960480736136
RGna_RS00320	13.216645981905133	16.71764476676635	21.035078279452538	15.58719563835628	47.99782746675677
RGna_RS17675	0.4263434187711333	0.6429863371833212	0.3048562069485875	0.8659553132420155	0.6315503614046943
RGna_RS00325	15.348363075760798	29.255878341841115	33.22932655739604	46.76158691506883	138.30952914762807
RGna_RS00330	0.0	0.0	0.3048562069485875	0.0	0.0
RGna_RS00335	26.006948545039133	56.904290840723924	58.83724794107739	65.81260380639317	286.0923137163265
RGna_RS00340	4.263434187711334	1.607465842958303	0.609712413897175	1.731910626484031	5.683953252642249
RGna_RS00345	6.395151281566999	11.573754069299783	17.986516209966666	20.78292751780837	61.891935417660044
RGna_RS00350	0.4263434187711333	0.0	0.9145686208457626	0.8659553132420155	2.5262014456187774
